municipio_id,year,urbana,rustica,bice_grupo_a,bice_grupo_b,bice_grupo_c,bice_grupo_d
5147,2006,0.45,0.65,0.6,0.6,0.6,0.6
5148,2006,0.4,0.4,0.6,0.6,0.6,0.6
5149,2006,0.5,0.5,0.6,0.6,0.6,0.6
5151,2006,0.56,0.7,0.6,0.6,0.6,0.6
5152,2006,0.7,0.8,0.6,0.6,0.6,0.6
5153,2006,0.5,0.6,0.6,0.6,0.6,0.6
5154,2006,0.5,0.4,0.6,0.6,0.6,0.6
5155,2006,0.4,0.3,0.6,0.6,0.6,0.6
5156,2006,0.4,0.3,0.6,0.6,0.6,0.6
5157,2006,0.65,0.57,0.6,0.6,0.6,0.6
5158,2006,0.6,0.5,0.6,0.6,0.6,0.6
5159,2006,0.4,0.3,0.6,0.6,0.6,0.6
5160,2006,0.5,0.4,0.6,0.6,0.6,0.6
5161,2006,0.49,0.8,0.6,0.6,0.6,0.6
5162,2006,0.55,0.55,0.6,0.6,0.6,0.6
5163,2006,0.4,0.3,0.6,0.6,0.6,0.6
5164,2006,0.5,0.65,0.6,0.6,0.6,0.6
5165,2006,0.4,0.3,0.6,0.6,0.6,0.6
5166,2006,0.56,0.65,0.6,0.6,0.6,0.6
5167,2006,0.56,0.8,0.6,0.6,0.6,0.6
5168,2006,0.52,0.83,0.6,0.6,0.6,0.6
5169,2006,0.5,0.45,0.6,0.6,0.6,0.6
5170,2006,0.5,0.65,0.6,0.6,0.6,0.6
5171,2006,0.4,0.3,0.6,0.6,0.6,0.6
5172,2006,0.56,0.65,0.6,0.6,0.6,0.6
5173,2006,0.5,0.4,0.6,0.6,0.6,0.6
5174,2006,0.65,0.6,0.6,0.6,0.6,0.6
5175,2006,0.43,0.7,0.6,0.6,0.6,0.6
5176,2006,0.6,0.6,0.6,0.6,0.6,0.6
5177,2006,0.5,0.8,0.6,0.6,0.6,0.6
5178,2006,0.56,0.5,0.6,0.6,0.6,0.6
5179,2006,0.5,0.65,0.6,0.6,0.6,0.6
5180,2006,0.4,0.3,0.6,0.6,0.6,0.6
5181,2006,0.55,0.45,0.6,0.6,0.6,0.6
5182,2006,0.46,0.9,0.6,0.6,0.6,0.6
5183,2006,0.65,0.65,0.6,0.6,0.6,0.6
5184,2006,0.4,0.65,0.6,0.6,0.6,0.6
5185,2006,0.5,0.5,0.6,0.6,0.6,0.6
5186,2006,0.58,0.55,0.6,0.6,0.6,0.6
5187,2006,0.52,0.8,0.6,0.6,0.6,0.6
5188,2006,0.4,0.45,0.6,0.6,0.6,0.6
5189,2006,0.4,0.3,0.6,0.6,0.6,0.6
5190,2006,0.58,0.7,0.6,0.6,0.6,0.6
5191,2006,0.52,0.48,0.6,0.6,0.6,0.6
5192,2006,0.54,0.65,0.6,0.6,0.6,0.6
5193,2006,0.4,0.8,0.6,0.6,0.6,0.6
5194,2006,0.5,0.45,0.6,0.6,0.6,0.6
5195,2006,0.5,0.45,0.6,0.6,0.6,0.6
5196,2006,0.5,0.8,0.6,0.6,0.6,0.6
5197,2006,0.4,0.65,0.6,0.6,0.6,0.6
5198,2006,0.5,0.65,0.6,0.6,0.6,0.6
5199,2006,0.4,0.3,0.6,0.6,0.6,0.6
5200,2006,0.4,0.3,0.6,0.6,0.6,0.6
5201,2006,0.45,0.7,0.6,0.6,0.6,0.6
5204,2006,0.77,0.66,0.6,0.6,0.6,0.6
5205,2006,0.4,0.3,0.6,0.6,0.6,0.6
5206,2006,0.4,0.6,0.6,0.6,0.6,0.6
5207,2006,0.4,0.65,0.6,0.6,0.6,0.6
5208,2006,0.4,0.65,0.6,0.6,0.6,0.6
5209,2006,0.5,0.4,0.6,0.6,0.6,0.6
5210,2006,0.4,0.3,0.6,0.6,0.6,0.6
5211,2006,0.4,0.3,0.6,0.6,0.6,0.6
5212,2006,0.58,0.6,0.6,0.6,0.6,0.6
5213,2006,0.4,0.3,0.6,0.6,0.6,0.6
5214,2006,0.55,0.4,0.6,0.6,0.6,0.6
5215,2006,0.5,0.7,0.6,0.6,0.6,0.6
5216,2006,0.725,0.5,0.6,0.6,0.6,0.6
5217,2006,0.4,0.3,0.6,0.6,0.6,0.6
5218,2006,0.55,0.44,0.6,0.6,0.6,0.6
5219,2006,0.45,0.7,0.6,0.6,0.6,0.6
5220,2006,0.7,0.8,0.6,0.6,0.6,0.6
5221,2006,0.4,0.6,0.6,0.6,0.6,0.6
5222,2006,0.55,0.6,0.6,0.6,0.6,0.6
5224,2006,0.4,0.3,0.6,0.6,0.6,0.6
5225,2006,0.55,0.7,0.4,0.4,0.4,0.4
5226,2006,0.8,0.65,0.6,0.6,0.6,0.6
5227,2006,0.43,0.35,0.6,0.6,0.6,0.6
5228,2006,0.4,0.3,0.6,0.6,0.6,0.6
5229,2006,0.5,0.8,0.6,0.6,0.6,0.6
5230,2006,0.4,0.5,0.6,0.6,0.6,0.6
5231,2006,0.65,0.65,0.6,0.6,0.6,0.6
5232,2006,0.6,0.7,0.8,0.8,0.8,0.8
5233,2006,0.45,0.65,0.6,0.6,0.6,0.6
5234,2006,0.4,0.65,0.6,0.6,0.6,0.6
5235,2006,0.4,0.75,0.6,0.6,0.6,0.6
5236,2006,0.56,0.65,0.6,0.6,0.6,0.6
5237,2006,0.4,0.3,0.6,0.6,0.6,0.6
5238,2006,0.44,0.65,0.7,0.7,0.7,0.7
5239,2006,0.4,0.3,0.6,0.6,0.6,0.6
5240,2006,0.45,0.65,0.6,0.6,0.6,0.6
5241,2006,0.6,0.65,0.6,0.6,0.6,0.6
5242,2006,0.42,0.57,0.6,0.6,0.6,0.6
5243,2006,0.5,0.8,0.6,0.6,0.6,0.6
5244,2006,0.53,0.55,0.6,0.6,0.6,0.6
5245,2006,0.6,0.5,0.6,0.6,0.6,0.6
5246,2006,0.6,0.5,0.6,0.6,0.6,0.6
5247,2006,0.4,0.3,0.6,0.6,0.6,0.6
5249,2006,0.55,0.65,0.6,0.6,0.6,0.6
5251,2006,0.4,0.3,0.6,0.6,0.6,0.6
5252,2006,0.5,0.5,0.6,0.6,0.6,0.6
5253,2006,0.4,0.6,0.6,0.6,0.6,0.6
5254,2006,0.5,0.5,0.6,0.6,0.6,0.6
5256,2006,0.6,0.8,0.6,0.6,0.6,0.6
5257,2006,0.53,0.65,0.6,0.6,0.6,0.6
5258,2006,0.7,0.6,0.6,0.6,0.6,0.6
5259,2006,0.6,0.5,0.6,0.6,0.6,0.6
5260,2006,0.4,0.65,0.6,0.6,0.6,0.6
5261,2006,0.5,0.75,0.4,0.4,0.4,0.4
5262,2006,0.4,0.3,0.6,0.6,0.6,0.6
5263,2006,0.4,0.3,0.6,0.6,0.6,0.6
5264,2006,0.4,0.65,0.6,0.6,0.6,0.6
5265,2006,0.4,0.3,0.6,0.6,0.6,0.6
5266,2006,0.7,0.9,1,1,1,1
5267,2006,0.5,0.5,0.6,0.6,0.6,0.6
5901,2006,0.65,0.5,0.6,0.6,0.6,0.6
5902,2006,0.5,0.5,0.6,1.3,0.6,0.6
5903,2006,0.6,0.9,0.5,0.5,0.5,0.5
5904,2006,0.7,0.8,0.6,0.6,0.6,0.6
5905,2006,0.85,0.65,0.6,0.6,0.6,0.6
6001,2006,0.5,0.86,0.6,0.6,0.6,0.6
6002,2006,0.61,0.6,0.6,0.6,0.6,0.6
6003,2006,0.61,0.6,0.6,1.3,0.6,0.6
6004,2006,0.7,1.05,0.6,1.3,0.6,0.6
6005,2006,1,0.9,0.6,0.6,0.6,0.6
6006,2006,0.75,0.75,0.6,1.3,0.6,0.6
6007,2006,0.45,0.8,0.6,1.3,0.6,0.6
6008,2006,0.5,0.6,0.6,1.3,0.6,0.6
6009,2006,0.65,0.3,0.6,0.6,0.6,0.6
6010,2006,0.75,0.7,0.6,0.6,0.6,0.6
6011,2006,0.65,0.95,0.6,1.3,0.6,0.6
6012,2006,0.68,0.65,0.6,0.68,0.6,0.6
6013,2006,0.75,0.85,0.6,1.3,0.6,0.6
6014,2006,0.9,0.96,0.6,1.3,0.6,0.6
6015,2006,0.809,0.9,0.809,0.809,0.809,0.809
6016,2006,0.87,0.86,0.6,0.6,0.6,0.6
6017,2006,0.65,0.45,0.6,0.6,0.6,0.6
6018,2006,0.67,0.62,0.6,1.3,0.6,0.6
6019,2006,0.6,1.11,0.6,0.6,0.6,0.6
6020,2006,0.7,0.6,0.6,0.6,0.6,0.6
6021,2006,0.77,0.83,0.6,0.6,0.6,0.6
6022,2006,0.67,0.9,0.6,0.6,0.6,0.6
6023,2006,0.74,0.96,0.6,1.3,0.6,0.6
6024,2006,0.85,0.85,0.6,0.6,0.6,0.6
6025,2006,0.58,0.62,0.6,0.62,0.6,0.6
6026,2006,1,0.95,0.6,1.3,0.6,0.6
6027,2006,0.62,0.8,0.6,0.6,0.6,0.6
6028,2006,0.77,0.9,0.6,1.3,0.6,0.6
6029,2006,0.6,0.96,0.6,1.3,0.6,0.6
6030,2006,0.5,0.8,0.6,1.3,0.6,0.6
6031,2006,0.7,0.8,0.6,0.6,0.6,0.6
6032,2006,0.56,0.3,0.6,0.6,0.6,0.6
6033,2006,0.75,0.75,0.6,1.3,0.6,0.6
6034,2006,0.4,0.6,0.6,0.6,0.6,0.6
6035,2006,0.55,0.9,0.6,0.6,0.6,0.6
6036,2006,0.73,0.96,0.6,1.3,0.6,0.6
6037,2006,0.97,0.72,0.6,1.3,0.6,0.6
6038,2006,0.7,0.65,0.6,1.3,0.6,0.6
6039,2006,0.5,0.8,0.6,1.3,0.6,0.6
6040,2006,0.56,0.8,0.6,1.3,0.6,0.6
6041,2006,0.56,0.6,0.6,0.6,0.6,0.6
6042,2006,0.75,0.73,0.6,1.3,0.6,0.6
6043,2006,0.4,0.7,0.6,1.3,0.6,0.6
6044,2006,0.5,0.76,0.6,0.6,0.6,0.6
6045,2006,0.54,0.8,0.6,1.3,0.6,0.6
6046,2006,0.72,0.65,0.6,1.3,0.6,0.6
6047,2006,0.68,0.8,0.6,0.6,0.6,0.6
6048,2006,0.66,0.85,0.6,0.6,0.6,0.6
6049,2006,0.7,0.84,0.6,1.3,0.6,0.6
6050,2006,0.75,0.95,0.6,0.6,0.6,0.6
6051,2006,0.55,0.65,0.6,0.6,0.6,0.6
6052,2006,0.65,0.9,0.6,0.6,0.6,0.6
6053,2006,0.8,0.55,0.6,1.3,0.6,0.6
6054,2006,0.7,0.6,0.6,1.3,0.6,0.6
6055,2006,0.85,0.74,0.6,0.6,0.6,0.6
6056,2006,0.4,0.8,0.6,0.6,0.6,0.6
6057,2006,0.7,0.9,0.6,1.3,0.6,0.6
6058,2006,0.55,0.8,0.6,0.6,0.6,0.6
6059,2006,0.85,0.95,0.6,0.6,0.6,0.6
6060,2006,0.52,0.9,0.6,0.6,0.6,0.6
6061,2006,0.65,1.05,0.6,1.3,0.6,0.6
6062,2006,0.4,0.7,0.6,1.1,0.6,0.6
6063,2006,0.4,0.5,0.6,1.3,0.6,0.6
6064,2006,0.56,1.07,0.6,1.3,0.6,0.6
6065,2006,0.7,1,0.6,1.3,0.6,0.6
6066,2006,0.6,0.8,0.6,1.3,0.6,0.6
6067,2006,0.75,0.75,0.6,1.3,0.6,0.6
6068,2006,0.69,0.85,0.6,0.6,0.6,0.6
6069,2006,0.65,0.74,0.6,1.3,0.6,0.6
6070,2006,0.7,0.95,0.6,1.3,0.6,0.6
6071,2006,0.83,0.75,0.6,0.6,0.6,0.6
6072,2006,0.55,0.5,0.6,0.6,0.6,0.6
6073,2006,0.65,0.8,0.6,1.3,0.6,0.6
6074,2006,0.9,0.9,0.6,1.3,0.6,0.6
6075,2006,0.64,1.11,0.6,0.6,0.6,0.6
6076,2006,0.66,0.55,0.6,1.3,0.6,0.6
6077,2006,0.4,0.6,0.6,1.3,0.6,0.6
6078,2006,0.54,0.65,0.6,0.6,0.6,0.6
6079,2006,0.75,0.8,0.6,1.3,0.6,0.6
6080,2006,0.62,0.8,0.6,1.3,0.6,0.6
6081,2006,0.716,0.7,0.6,0.6,0.6,0.6
6082,2006,0.58,0.8,0.6,0.6,0.6,0.6
6083,2006,0.78,1.17,0.6,0.78,0.6,0.6
6084,2006,0.8,0.64,0.6,0.6,0.6,0.6
6085,2006,0.67,0.86,0.6,1.3,0.6,0.6
6086,2006,0.66,0.86,0.6,0.6,0.6,0.6
6087,2006,0.9,0.86,0.6,1.3,0.6,0.6
6088,2006,0.61,0.94,0.6,1.3,0.6,0.6
6089,2006,0.74,0.6,0.6,0.6,0.6,0.6
6090,2006,0.59,0.48,0.6,0.6,0.6,0.6
6091,2006,0.65,0.95,0.6,1.3,0.6,0.6
6092,2006,0.6,0.65,0.6,0.65,0.6,0.6
6093,2006,0.56,0.75,0.6,0.6,0.6,0.6
6094,2006,0.7,0.7,0.6,1.3,0.6,0.6
6095,2006,0.76,0.99,0.6,1.3,0.6,0.6
6096,2006,0.4,0.5,0.6,1.3,0.6,0.6
6097,2006,0.61,0.6,0.6,1.3,0.6,0.6
6098,2006,0.77,0.9,0.6,1.3,0.6,0.6
6099,2006,0.85,0.75,0.6,1.3,0.6,0.6
6100,2006,0.45,1,0.6,1.3,0.6,0.6
6101,2006,0.64,0.8,0.6,0.6,0.6,0.6
6102,2006,0.45,0.8,0.6,1.3,0.6,0.6
6103,2006,0.75,0.8,0.6,0.6,0.6,0.6
6104,2006,0.76,0.9,0.6,0.6,0.6,0.6
6105,2006,0.75,0.8,0.6,1.3,0.6,0.6
6106,2006,0.6,0.65,0.6,0.6,0.6,0.6
6107,2006,0.46,0.4,0.6,1.3,0.6,0.6
6108,2006,0.75,0.75,0.6,0.6,0.6,0.6
6109,2006,0.7,0.75,0.6,0.6,0.6,0.6
6110,2006,0.65,0.7,0.6,1.3,0.6,0.6
6111,2006,0.61,0.9,0.6,1.3,0.6,0.6
6112,2006,0.9,1,0.6,0.6,0.6,0.6
6113,2006,0.65,0.8,0.6,0.6,0.6,0.6
6114,2006,0.5,0.9,0.6,1.3,0.6,0.6
6115,2006,0.52,0.7,0.6,1.3,0.6,0.6
6116,2006,0.67,0.7,0.6,1.3,0.6,0.6
6117,2006,0.71,0.6,0.6,1.3,0.6,0.6
6118,2006,0.7,0.3,0.6,1.3,0.6,0.6
6119,2006,0.75,0.6,0.6,1.3,0.6,0.6
6120,2006,0.8,0.8,0.6,0.6,0.6,0.6
6121,2006,0.7,0.6,0.6,1.3,0.6,0.6
6122,2006,0.8,0.9,0.6,1.3,0.6,0.6
6123,2006,0.8,0.8,0.6,0.6,0.6,0.6
6124,2006,0.74,1,0.6,0.6,0.6,0.6
6125,2006,0.4,0.56,0.6,1.3,0.6,0.6
6126,2006,0.65,0.8,0.6,1.3,0.6,0.6
6127,2006,0.65,0.81,0.6,1.3,0.6,0.6
6128,2006,0.6,0.9,0.6,0.6,0.6,0.6
6129,2006,0.7,0.7,0.6,0.6,0.6,0.6
6130,2006,0.4,0.9,0.6,1.3,0.6,0.6
6131,2006,0.8,0.9,0.6,0.6,0.6,0.6
6132,2006,0.55,0.7,0.6,1.3,0.6,0.6
6133,2006,0.9,0.85,0.6,0.6,0.6,0.6
6134,2006,0.45,0.35,0.6,1.3,0.6,0.6
6135,2006,0.65,0.8,0.6,0.6,0.6,0.6
6136,2006,0.7,0.9,0.6,1.3,0.6,0.6
6137,2006,0.6,0.6,0.6,1.3,0.6,0.6
6138,2006,0.59,0.8,0.6,0.8,0.6,0.6
6139,2006,0.75,0.8,0.6,0.6,0.6,0.6
6140,2006,0.65,0.4,0.6,0.6,0.6,0.6
6141,2006,0.6,0.6,0.6,0.6,0.6,0.6
6142,2006,0.5,0.6,0.6,1.3,0.6,0.6
6143,2006,0.71,0.86,0.6,1.3,0.6,0.6
6144,2006,0.7,1,0.6,1.3,0.6,0.6
6145,2006,0.42,0.75,0.6,1.3,0.6,0.6
6146,2006,0.5,0.65,0.6,0.65,0.6,0.6
6147,2006,0.6,0.65,0.6,1.3,0.6,0.6
6148,2006,0.5,0.6,0.6,1.3,0.6,0.6
6149,2006,0.7,0.96,0.6,1.3,0.6,0.6
6150,2006,0.8,0.8,0.6,1.3,0.6,0.6
6151,2006,0.58,0.65,0.6,1.3,0.6,0.6
6152,2006,0.4,0.6,0.6,1.3,0.6,0.6
6153,2006,0.7,0.6,0.6,1.3,0.6,0.6
6154,2006,0.75,1.05,0.6,1.3,0.6,0.6
6155,2006,0.6,0.8,0.6,1.3,0.6,0.6
6156,2006,0.6,0.8,0.6,1.3,0.6,0.6
6157,2006,0.4,0.3,0.6,1.3,0.6,0.6
6158,2006,0.7,0.75,0.6,1.3,0.6,0.6
6159,2006,0.55,0.55,0.6,0.6,0.6,0.6
6160,2006,0.68,0.63,0.6,1.3,0.6,0.6
6161,2006,0.65,0.8,0.6,1.3,0.6,0.6
6162,2006,0.6,0.6,0.6,1.3,0.6,0.6
6901,2006,0.8,0.65,0.6,0.6,0.6,0.6
6902,2006,0.69,0.65,0.6,1.3,0.6,0.6
7001,2006,0.85,0.65,0.6,0.6,0.6,0.6
7002,2006,0.59,0.75,0.6,0.6,0.6,0.6
7003,2006,0.368,0.3,1.3,0.6,0.6,1.3
7004,2006,0.6198,0.6198,0.6,0.6,0.6,0.6
7005,2006,0.62,0.77,0.6,0.6,0.6,0.6
7006,2006,0.58,0.75,0.6,0.6,0.6,0.6
7007,2006,0.5,0.65,0.6,0.6,0.6,0.6
7008,2006,0.631,0.9,0.6,0.6,0.6,0.6
7009,2006,0.6,0.5,0.6,0.6,0.6,0.6
7010,2006,0.4,0.5,0.6,0.6,0.6,0.6
7011,2006,0.71,0.3,0.71,0.71,0.71,0.71
7012,2006,0.7,0.8,0.6,0.6,0.6,0.6
7013,2006,0.55,0.6,0.6,0.6,0.6,0.6
7014,2006,0.55,0.5,0.6,0.6,0.6,0.6
7015,2006,0.6,0.6,0.6,0.6,0.6,0.6
7016,2006,0.69,0.65,0.6,0.6,0.6,0.6
7017,2006,0.55,0.3,0.6,0.6,0.6,0.6
7018,2006,0.59,0.65,0.6,0.6,0.6,0.6
7019,2006,0.6,0.8,0.6,0.6,0.6,0.6
7020,2006,0.4,0.7,0.6,0.6,0.6,0.6
7021,2006,0.4,0.54,0.6,0.6,0.6,0.6
7022,2006,0.72,0.713,0.6,0.6,0.6,0.6
7023,2006,0.79,0.3,0.6,0.6,0.6,0.6
7024,2006,0.8,0.3,0.8,0.8,0.8,0.8
7025,2006,0.55,0.65,0.6,0.6,0.6,0.6
7026,2006,0.82,0.45,1.3,0.6,0.6,0.6
7027,2006,0.65,0.6,1.3,1.3,1.3,1.3
7028,2006,0.5,0.3,0.6,0.6,0.6,0.6
7029,2006,0.85,0.65,0.6,0.6,0.6,0.6
7030,2006,0.6,0.6,0.6,0.6,0.6,0.6
7031,2006,0.55,0.3,0.6,0.6,0.6,0.6
7032,2006,0.95,0.96,1.3,1.3,1.3,1.3
7033,2006,0.634,0.814,0.619,0.619,0.619,0.619
7034,2006,0.54,0.65,0.6,0.6,0.6,0.6
7035,2006,0.8,0.65,0.6,0.6,0.6,0.6
7036,2006,0.4,0.4,0.6,0.6,0.6,0.6
7037,2006,0.61,0.61,0.6,0.6,0.6,0.6
7038,2006,0.52,0.35,0.6,0.6,0.6,0.6
7039,2006,0.46,0.3,0.6,0.6,0.6,0.6
7040,2006,0.63,0.51,1.3,0.6,0.6,1.3
7041,2006,0.5,0.3,0.6,0.6,0.6,0.6
7042,2006,0.48,0.3,0.6,0.6,0.6,0.6
7043,2006,0.48,0.5,0.6,0.6,0.6,0.6
7044,2006,0.636,0.9,0.6,0.6,0.6,0.6
7045,2006,0.65,0.6,0.6,0.6,0.6,0.6
7046,2006,0.58,0.3,0.6,0.6,0.6,0.6
7047,2006,0.44,0.3,0.6,0.6,0.6,0.6
7048,2006,0.4,0.3,0.6,0.6,0.6,0.6
7049,2006,0.45,0.45,0.6,0.6,0.6,0.6
7050,2006,0.65,0.65,1.3,1.3,1.3,1.3
7051,2006,0.6,0.6,0.6,0.6,0.6,0.6
7052,2006,0.65,0.35,0.6,0.6,0.6,0.6
7053,2006,0.65,0.65,0.6,0.6,0.6,0.6
7054,2006,0.45,0.45,0.6,0.6,0.6,0.6
7055,2006,0.7,0.7,1.3,1.3,1.3,1.3
7056,2006,0.5,0.65,0.6,0.6,0.6,0.6
7057,2006,0.657,0.31,0.6,0.6,0.6,0.6
7058,2006,0.45,0.8,0.6,0.6,0.6,0.6
7059,2006,0.54,0.8,0.6,0.6,0.6,0.6
7060,2006,0.64,0.75,0.6,0.6,0.6,0.6
7061,2006,0.95,0.75,0.6,0.6,0.6,0.6
7062,2006,0.63,0.7,0.6,0.6,0.6,0.6
7063,2006,0.4,0.65,0.6,0.6,0.6,0.6
7064,2006,0.79,0.55,0.6,0.6,0.6,0.6
7065,2006,0.512,0.512,0.6,0.6,0.6,0.6
7901,2006,0.5,0.4,0.6,0.6,0.6,0.6
7902,2006,0.6,0.6,0.6,0.6,0.6,0.6
8001,2006,0.5212,0.79,0.6,0.6,0.6,0.6
8002,2006,0.51,0.61,0.51,0.51,0.51,0.51
8003,2006,0.8,0.7,1.3,1.3,1.3,1.3
8004,2006,0.84,1,0.6,0.6,0.6,0.6
8005,2006,0.76,0.76,0.76,0.76,0.76,0.76
8006,2006,0.89,0.64,0.6,0.6,1.3,0.6
8007,2006,0.76,0.51,1.3,1.3,1.3,1.3
8008,2006,0.447,0.66,0.6,0.6,0.6,0.6
8009,2006,0.836,0.578,1.3,1.3,1.3,1.3
8010,2006,0.63,0.78,0.6,0.6,0.6,0.6
8011,2006,0.75,0.75,0.6,0.6,0.6,0.6
8012,2006,0.66,0.78,0.77,0.77,0.77,0.77
8013,2006,0.86,0.81,0.86,0.86,0.86,0.86
8014,2006,1.017,0.643,0.6,0.6,0.6,0.6
8015,2006,0.928,0.721,0.6,0.6,0.6,0.6
8016,2006,0.7,0.8,1.3,1.3,1.3,1.3
8017,2006,0.8,0.67,0.6,0.6,0.6,0.6
8018,2006,0.7,0.683,1.19,1.19,1.19,1.19
8019,2006,0.75,0.73,0.6,0.6,0.6,0.6
8020,2006,0.63,0.71,0.6,0.6,0.6,0.6
8021,2006,0.6,0.65,0.6,0.6,0.6,0.6
8022,2006,0.77,0.46,0.77,0.77,0.77,0.77
8023,2006,0.89,0.75,0.6,0.6,0.6,0.6
8024,2006,0.77,0.83,0.6,0.6,0.6,0.6
8025,2006,0.62,0.62,0.62,0.62,0.62,0.62
8026,2006,0.63,0.4,0.6,0.6,0.6,0.6
8027,2006,0.771,0.473,0.6,0.6,0.6,0.6
8028,2006,0.73,0.73,0.73,0.73,0.73,0.73
8029,2006,0.73,1.01,0.73,0.73,0.73,0.73
8030,2006,1.05,0.83,1.3,1.3,1.3,1.3
8031,2006,0.9,0.7,0.6,0.6,0.6,0.6
8032,2006,0.84,0.54,0.6,0.6,0.6,0.6
8033,2006,1.035,0.838,1.035,1.035,1.035,1.035
8034,2006,0.74,0.62,0.74,0.74,0.74,0.74
8035,2006,1.015,0.539,1.3,1.3,1.3,1.3
8036,2006,0.6,0.46,0.6,0.6,0.6,0.6
8037,2006,0.87,0.77,0.6,0.6,0.6,0.6
8038,2006,0.57,0.67,0.6,0.6,0.6,0.6
8039,2006,0.72,0.65,0.6,0.6,0.6,0.6
8040,2006,0.972,0.775,0.6,0.6,0.6,0.6
8041,2006,0.8,0.3,0.6,0.6,0.6,0.6
8042,2006,0.8,0.65,0.6,0.6,0.6,0.6
8043,2006,0.75,0.75,0.6,0.6,0.6,0.6
8044,2006,0.96,0.75,0.6,0.6,0.6,0.6
8045,2006,0.6,0.55,0.6,0.6,0.6,0.6
8046,2006,0.947,0.881,1.3,1.3,1.3,1.3
8047,2006,0.98,0.9,1.3,1.3,1.3,1.3
8048,2006,0.82,0.67,0.82,0.82,0.82,0.82
8049,2006,0.76,0.56,0.6,0.6,0.6,0.6
8050,2006,0.6,0.6,0.6,0.6,0.6,0.6
8051,2006,0.64,0.75,0.6,0.6,0.6,0.6
8052,2006,0.85,0.65,0.6,0.6,0.6,0.6
8053,2006,0.53,0.65,1.3,1.3,1.3,1.3
8054,2006,0.564,0.515,0.6,0.6,0.6,0.6
8055,2006,0.8,0.7,0.6,0.6,0.6,0.6
8056,2006,0.8,0.42,0.6,0.6,0.6,0.6
8057,2006,0.416,0.312,0.6,0.6,0.6,0.6
8058,2006,0.47,0.44,0.6,0.6,0.6,0.6
8059,2006,0.67,0.42,0.6,0.6,0.6,0.6
8060,2006,0.55,0.6,0.6,0.6,0.6,0.6
8061,2006,0.62,0.65,0.6,1.3,1.3,0.6
8062,2006,0.67,0.67,0.6,0.6,0.6,0.6
8063,2006,0.72,0.6,0.6,0.6,0.6,0.6
8064,2006,1,0.85,0.4,0.4,0.4,0.4
8065,2006,0.9,0.95,0.9,0.9,0.9,0.9
8066,2006,0.86,0.5,0.82,0.82,0.82,0.82
8067,2006,0.75,0.6,0.6,0.6,0.6,0.6
8068,2006,1.1,0.9,1.3,1.3,1.3,1.3
8069,2006,0.76,0.3,0.6,0.6,0.6,0.6
8070,2006,0.714,0.84,0.714,0.714,0.714,0.714
8071,2006,0.95,0.8,0.95,0.95,0.95,0.95
8072,2006,0.94,0.77,0.6,0.6,0.6,0.6
8073,2006,0.63,0.426,0.6,0.6,0.6,0.6
8074,2006,1.04,0.67,1.25,0.6,1.25,0.6
8075,2006,0.63,0.75,0.6,0.6,0.6,0.6
8076,2006,0.72,0.72,0.72,0.72,0.72,0.72
8077,2006,0.723,0.3,0.723,0.723,0.723,0.723
8078,2006,0.5,0.55,0.6,0.6,0.6,0.6
8079,2006,0.865,0.835,0.6,0.6,0.6,0.6
8080,2006,0.55,0.65,1,1,1,1
8081,2006,0.64,0.65,0.6,0.6,0.6,0.6
8082,2006,0.72,0.6,0.6,0.6,0.6,0.6
8083,2006,0.98,0.85,0.98,0.98,0.98,0.98
8084,2006,0.718,0.9,0.6,0.6,0.6,0.6
8085,2006,0.99,1,0.6,0.6,0.6,0.6
8086,2006,0.735,0.75,0.6,0.6,0.6,0.6
8087,2006,1.02,0.64,1.02,1.02,1.02,1.02
8088,2006,0.632,0.329,0.6,0.6,0.6,0.6
8089,2006,0.626,0.85,0.6,0.6,0.6,1.064
8090,2006,0.56,0.66,0.65,0.65,0.65,0.65
8091,2006,0.6,0.728,0.6,0.6,0.6,0.6
8092,2006,1.03,0.9,0.6,0.6,0.6,0.6
8093,2006,0.56,0.8,1,1,1,1
8094,2006,0.79,0.8,0.6,0.6,0.79,0.6
8095,2006,0.72,0.62,0.6,0.6,0.6,0.6
8096,2006,0.885,0.6,0.6,0.6,0.885,0.6
8097,2006,0.78,0.65,0.6,0.6,0.6,0.6
8098,2006,0.69,0.91,0.6,0.6,0.6,0.6
8099,2006,0.668,0.89,1.3,1.3,1.3,1.3
8100,2006,0.65,0.45,0.62,0.62,0.62,0.62
8101,2006,0.792,0.39,0.6,0.6,0.6,0.6
8102,2006,1,0.7,0.6,0.6,0.6,0.6
8103,2006,0.88,0.75,0.6,0.6,0.6,0.6
8104,2006,0.74,0.7,0.7,0.7,0.7,0.7
8105,2006,0.969,0.819,1.3,1.3,1.3,1.3
8106,2006,0.66,0.66,1.3,1.3,1.3,1.3
8107,2006,0.94,0.75,0.6,0.6,0.6,0.6
8108,2006,0.64,0.7,0.6,0.6,0.6,0.6
8109,2006,0.86,0.86,0.6,0.6,0.6,0.6
8110,2006,0.86,0.75,0.6,0.6,0.6,0.6
8111,2006,0.812,0.8,1.1,1.1,1.1,1.1
8112,2006,0.82,0.84,0.82,0.82,0.82,0.82
8113,2006,1.071,0.509,0.6,0.6,1.071,0.6
8114,2006,1.002,0.691,0.6,0.6,0.6,0.6
8115,2006,0.822,0.462,0.822,0.822,0.822,0.822
8116,2006,0.76,0.7,0.6,1.3,0.6,0.6
